id,cites,cited_by,reference
7064,,,
7065,,,
7066,,,
7067,,,
7070,,,
7072,,,
7073,,,
7074,,,
7075,,,
7077,,,
7079,,,
7080,,,
7084,,,
7085,,,
7087,,,
7088,,,
7102,,,
7104,,,
7105,,,
7107,,,
7108,,,
7109,,,
7112,,,
7115,,,
7119,,,
7121,,,
7127,,,
7129,,,
7131,,,
7136,,,
7138,,,
7139,,,
7146,,,
7147,,,
7149,,,
7151,,,
7154,,,
7155,,,
7156,,,
7157,,,
7159,,,
7160,,,
7161,,,
7164,,,
7165,,,
7166,,,
7168,,,
7172,,,
7173,,,
7174,,,
7176,,,
7178,,,
7182,,,
7185,,,
7187,,,
7188,,,
7190,,,
7193,,,
7194,,,
7195,,,
7199,,,
7200,,,
7204,,,
7207,,,
7209,,,
7214,,,
7217,,,
7221,,,
7223,,,
7224,,,
7225,,,
7227,,,
7231,,,
7233,,,
7234,,,
7236,,,
7239,,,
7240,,,
7242,,,
7245,,,
7248,,,
7251,,,
7254,28.0,3.0,
7255,,,
7257,,,
7258,,,
7260,,,
7261,,,
7264,,,
7265,,,
7266,,,
7270,,,
7271,,,
7273,,,
7274,,,
7275,,,
7277,,,
7279,,,
7280,,,
7282,,,
7285,,,
7286,,,
7289,,,
7292,,,
7297,,,
7298,,,
7299,,,
7304,,,
7305,,,
7306,,,
7307,,,
7309,,,
7313,,,
7314,,,
7316,,,
7319,,,
7321,,,
7323,,,
7325,,,
7326,,,
7331,,,
7334,,,
7335,,,
7340,,,
7347,,,
7349,,,
7350,,,
7352,,,
7353,,,
7357,,,
7361,,,
7362,,,
7363,,,
7364,,,
7370,,,
7372,,,
7373,,,
7374,,,
7376,,,
7378,,,
7379,,,
7380,,,
7381,,,
7385,,,
7386,,,
7388,,,
7389,,,
7390,20.0,9.0,"['Anspach, RenÃ©e R., 1997, Deciding Who Lives, Berkeley: University of California Press.', 'Baker, Jeffrey P., 1996, The Machine in the Nursery: Incubator Technology and the Origins of Newborn Intensive Care, Baltimore: The Johns Hopkins University Press.', 'Bell, Felicitie C., Alice H. Wade and Stephen C. Gross, 1992, Life Tables for the U.S.', 'Boyle, M., et al., 1983, Economic evaluation of neonatal intensive care of very-lowbirth -weight infants, New England Journal of Medicine, Vol. 308: 1330-37.', 'Costa, Dora, 1998, Understanding the Twentieth Century Decline in Chronic Conditions Among Older Men, NBER Working Paper No. W6859. Cambridge, MA: National Bureau of Economic Research. December.', 'Currie, Janet, and Jonathan Gruber, 1996, Saving Babies: The Efficacy and Cost of Recent Changes in the Medicaid Eligibility of Pregnant Women, Journal of Political Economy, 104(6): 1263-96.', 'Cutler, David M., and Ellen Meara, 1998, The Medical Costs of the Young and Old: A Forty-Year Perspective, in Frontiers in Aging, David Wise ed., Chicago: University of Chicago Press.', 'Population, Brookings Papers on Economic Activity, 1997: 217-271.', 'Cutler, David M., and Elizabeth Richardson, 1999, Your Money and Your Life: The Value of Health and What Affects It, Working Paper 6895, Cambridge, MA, January.', 'Lewit, Eugene, et al., 1995, The Direct Cost of Low Birth Weight, The Future of Children, Vol. 5(1): 35-56.', 'Lubchenco, Lula O. et al., 1963, Sequelae of Premature Birth: Evaluation of Premature Infants of Low Birth Weights at Ten Years of Age, American Journal of Diseases of Children, 106: 101-15.', 'Meltzer, David, 1997, Accounting for Future Costs in Medical Cost-Effectiveness Analysis, Working Paper 5946, Cambridge, MA: National Bureau of Economic Research, February.', ""Newhouse, Joseph P., 1992, Newhouse, Medical Care Costs: How Much Welfare Loss'DONE' Journal of Economic Perspectives. Vol. 6 (3). p 3-21."", 'Paneth, Nigel S., 1995, AThe Problem of Low Birth Weight,@ The Future of Children, 5(1):19-34.', 'Piper, Joyce, et al., 1990, Effects of Medicaid Eligibility Expansion on Prenatal Care and Pregnancy Outcome in Tennessee, Journal of the American Medical Association, 264(17): 2219-23.', 'Pomerance JJ et al., 1978, Cost of living for infants weighing 1,000 grams or less at birth, Pediatrics. 61(6): 908-10.', 'Rogowski Janet, 1998, Cost-effectiveness of care for very low birth weight infants, Pediatrics. 102(1 Pt 1): 35-43.', ""Infant Mortality Drop: Was it Surfactant'DONE' Archives of Pediatric and Adolescent Medicine, Vol. 151: 129-134. Shapiro, S. et al., 1983, Changes in Infant Morbidity Associated With Decreases in Neonatal Mortality, Pediatrics, 72: 408-15."", 'Tolley , George, Donald Kenkel, and Robert Fabian, eds., 1994, Valuing Health for Policy: An Economic Approach. Chicago: University of Chicago Press.', 'U.S. Congress, Office of Technology Assessment, 1988, Healthy Children: Investing in the Future, OTA-A-345, Washington, D.C.: U.S. Government Printing Office, pp. 73-235.']"
7391,,,
7392,,,
7394,,,
7396,,,
7405,,,
7406,,,
7407,,,
7408,,,
7410,,,
7415,,,
7419,,,
7420,,,
7424,,,
7426,,,
7428,,,
7430,,,
7431,,,
7433,,,
7434,,,
7435,,,
7437,,,
7439,,,
7440,,,
7442,,,
7443,,,
7444,,,
7445,,,
7450,,,
7454,,,
7456,,,
7457,,,
7459,,,
7466,,,
7469,22.0,31.0,"['Becker, G. (1997) Social Economics, University of Chicago mimeograph.', 'Bernheim, D. (1994) A Theory of Conformity, Journal of Political Economy 102 (5): 841-877.', 'Betts, J.R. and D. Morell (1999) The Determinants of Undergraduate GPA: The relative Importance of Family Background, High School Resources, and Peer Group Effects, Journal of Human Resources 34: 268-93.', 'Borjas, G. (1995) Ethnicity, Neighborhoods and Human Capital Externalities, American Economic Review 85: 365-390.', 'Brock, W. and S. Durlauf (1995) Discrete Choice with Social Interactions I: Theory NBER Working Paper 2591.', 'Case, A. and L. Katz (1991) The Company You Keep: The Effect of Family and Neighborhood on Disadvantaged Youth, NBER Working Paper 3708.', 'Cochran, W.G. and D.B. Rubin (1973). Controlling Bias in Observational Studies: Review. Sankhya- A, 35, pp.417-446.', 'Ellison, G. and D. Fudenberg (1993) Rules of Thumb for Social Learning, Journal of Political Economy CI:612-643.', 'Ellison, G. and D. Fudenberg (1995) Word-of-Mouth Communication and Social Learning Quarterly Journal of Economics CX (1): 93-126.', 'Evans, W., Oates, W. and R. Schwab (1992) Measuring Peer Group Effects: A Model of Teenage Behavior, Journal of Political Economy 100 (5) 966-991.', 'Gavaria, A. (1997) Increasing Returns and the Evolution of Violent Crime: the Case of Columbia, UC San Diego Mimeograph.', 'Gavaria, A. and S. Raphael (1998) School Based Peer Effects and Juvenile Behavior. UC San Diego Mimeograph.', 'Griliches, Z. (1958) Research Costs and Social Returns: Hybrid Corn and Related Innovations, Journal of Political Economy 66: 419-431.', 'Hanushek E.A., J.F. Kain, and S.G. Rivkin (1998). Do Higher Salaries Buy Better Teachers (mimeo), University of Rochester.', 'Heckman J. and J. Hotz (1989). Alternative Methods for Evaluating the Impact of Training Programs. Journal of the American Statistical Association.', 'LaLonde R. (1988). Evaluating the Econometric Evaluations of Training Programs. American Economic Review.', 'Manski, C. (1993) Identification of Endogenous Social Effects: The Reflection Problem, Review of Economic Studies 60: 531-542.', 'D.B. Rubin (1974). Estimating Causal Effects of Treatments in Randomized and Nonrandomized Studies. Journal of Educational Psychology, 66, pp.688-701.', 'D.B. Rubin (1977). Assignment to Treatment Group on the Basis of a Covariate. Journal of Educational Statistics, 2, pp.1-26.', 'Sah, R. (1991) Social Osmosis and the Patterns of Crime, Journal of Political Economy XCIX, 1272-1295.', 'Young, P. (1993) The Evolution of Conventions, Econometrica 61: 57-84.', 'Young, P. (1997) Social Coordination and Social Change, Johns Hopkins mimeograph.']"
7479,,,
7482,,,
7486,,,
7488,,,
7491,,,
7495,,,
7497,,,
7498,,,
7500,,,
7501,,,
7507,,,
7508,,,
7509,,,
7511,,,
7512,,,
7513,,,
7516,,,
7519,,,
7521,,,
7522,,,
7526,,,
7528,,,
7529,,,
7531,,,
7533,,,
7534,,,
7538,,,
7540,,,
7543,,,
7547,,,
7549,,,
7552,,,
7553,,,
7555,,,
7556,,,
7560,,,
7562,,,
7564,,,
7565,,,
7567,,,
7573,,,
7579,,,
7581,,,
7582,,,
7583,,,
7584,,,
7585,,,
7586,,,
7587,,,
7596,,,
7599,,,
7600,,,
7601,,,
7602,,,
7603,,,
7604,,,
7605,,,
7606,,,
7607,,,
7608,,,
7609,,,
7611,,,
7618,9.0,224.0,"['Morande, Felipe and Schmidt-Hebbel, Klaus. Inflation Targets and Indexation in Chile, mimeo, Central Bank of Chile, August, 1997.', 'Mishkin, Frederic S. and Posen, Adam S. Inflation Targeting: Lessons from Four Countries, Federal Reserve Bank of New York Economic Policy Review, August 1997: 9-110.', 'Mishkin, Frederic S. and Savastano, Miguel, A. Monetary Policy Strategies for Latin America, mimeo., November, 1999.', 'Mishkin, Frederic S. International Experiences with Different Monetary Regimes, Journal of Monetary Economics, 43, 1999, pp. 579-606.', 'Mishkin, Frederic S. Understanding Financial Crises: A Developing Country Perspective, in Michael Bruno and Boris Pleskovic, eds., Annual World Bank Conference on Development Economics 1996. Washington D.C.: World Bank, 1996, pp. 29-62.', 'Masson, Paul R., Savastano, Miguel A. and Sharma, Sunil. The Scope for Inflation Targeting in Developing Countries, IMF Working Paper 97/130, October, 1997.', 'Edwards, Sebastian. How Effective are Capital Controls? Journal of Economic Perspectives, Fall 1999, Volume 13, 4, pp. 65-84.', 'Calvo, Guillermo. Capital Markets and the Exchange Rate, mimeo, University of Maryland, October, 1999.', 'Bernanke, Ben S.; Laubach, Thomas; Mishkin, Frederic S. and Posen, Adam S. Inflation Targeting: Lessons from the International Experience. Princeton, NJ: Princeton University Press, 1999.']"
7619,,,
7621,,,
7624,,,
7625,,,
7626,,,
7627,,,
7629,,,
7631,,,
7633,,,
7634,,,
7635,,,
7640,,,
7642,,,
7645,,,
7646,,,
7649,,,
7650,,,
7651,,,
7653,,,
7654,,,
7655,,,
7656,,,
7659,,,
7660,,,
7661,,,
7664,,,
7666,,,
7672,,,
7674,,,
7677,,,
7678,,,
7679,,,
7681,,,
7682,,,
7683,,,
7686,,,
7687,,,
7689,,,
7691,,,
7692,,,
7693,,,
7694,,,
7695,,,
7698,,,
7699,,,
7700,,,
7702,,,
7704,,,
7709,,,
7713,,,
7715,,,
7720,24.0,31.0,"[""Aghion, P., and Saint-Paul, G. (1993): 'Uncovering Some Causal Relationships between Productivity Growth and the Structure of Economic Fluctuations: A Tentative Survey', NBER Working Paper No. W4603."", ""Davis, S. J., and Haltiwanger, 1. (1992): 'Gross Job Creation, Gross Job Destruction and Employment Reallocation', Quarterly Journal of Economics, vol. 107, pp. 8 19-864."", 'Davis, S. S., Haltiwanger, J., and Schuh, 5. (1996): Job Creation and Destruction (Cambridge: MIT Press).', ""Caballero, R. J., and Hammour, M. L. (1994): 'The Cleansing Effect of Recessions', American Econonuc Review, vol. 84, pp. 1350-68. â\x80\x94 (1 996a): 'On the Ills of Adjustment', Journal of Development Economics, vol. 51, pp. 161-192."", ""â\x80\x94 (1996b): 'On the Timing and Efficiency of Creative Destruction', Quarterly Journal of Economics, vol. 111, no.3, pp. 805-852. â\x80\x94 (l998a): 'The Macroeconomics of Specificity', Journal of Political Economy, vol. 106, no.4, pp. 724-767."", ""â\x80\x94 (1998b): 'Jobless Growth: Appropriability, Factor Substitution, and Unemployment', Carnegie-Rochester Conference Series on Public Policy, vol. 48, pp. 5 1-94."", ""â\x80\x94 (1999): 'The Cost of Recessions Revisited: A Reverse-Liquidationist View', NBER Working Paper no. 7355."", ""â\x80\x94 (2000): 'Technological Revolutions and Merger Waves', typescript."", ""De Long, S. B. (1990): ' 'Liquidation' Cycles: Old-Fashioned Real Business Cycle Theory and the Great Depression', NBER Working Paper no. 3546."", ""Golbe, D., and White, L. (1987): 'A Time Series Analysis of Mergers and Acquisitions in the U.S. Economy', in A. Auerbach, ed., Corporate Takeovers (Chicago: University of Chicago Press), pp. 265-305."", ""Greenspan, A. (1999): 'Maintaining Economic Vitality', Millennium Lecture Series sponsored by the Gerald R. Ford Foundation and Grand Valley State University, September 8. Hayek, F. A. von (193 1): 'The 'Paradox' of Saving', Economica, vol. 32, pp. 125-169."", ""Johansen, L. (1959): 'Substitution versus Fixed Production Coefficients in the Theory of Economic Growth: A Synthesis', Econometrica, vol. 27, pp. 157-76."", ""Kiyotaki, N., and Moore, J. (1997): 'Credit Cycles', Journal of Political Economy, vol. lOS, no. 2,pp. 211-248."", ""Klein, B., Crawford, R. G., and Alchian, A. A. (1978): 'Vertical Integration, Appropriable Rents, and the Competitive Contracting Process', Journal of Law and Economics, vol. 21, no. 297-326."", 'Houlihan Lockey Howard and Zukin (1998): Mergerstat Review 1998.', 'Nelson, R. N. (1959): Merger Movements in American Industry: 1 895-1956 (Princeton: Princeton University Press).', 'OECD (1993): Employment Outlook (Paris: OECD).', 'Robbins, L. (1934): The Great Depression (London: Macmillan).', ""Schumpeter, J. A. (1934): 'Depressions', in Douglas Brown et al. (eds.), Economics of the Recovery Program (New York: McGraw-Hill)."", '(1942): Capitalism, Socialism, and Democracy. (New York: Harper and Brothers).', ""Thorp, W. (1941): 'The Merger Movement', in The Structure of Industry, Temporary National Economic Committee, monograph no. 27, part III, pp. 231-234."", ""Solow. R. M. (1960): 'Investment and TectmoIogica Progress', in KS. Arrow, S. Karlin and P. Suppes (eds.), Mathematical Methods in Social Sciences (Stanford: Stanford University Press)."", 'U.S. Federal Trade Commission, Bureau of Economics (1981): Statistical Report on Mergers and Acquisitions, 1979 (Washington, D.C.: FTC).', 'Williamson, 0. (1985): The Economic Institutions of Capitalism: Firms, Markets, Relational Contracting (New York: Free Press).']"
7721,,,
7722,,,
7725,,,
7726,,,
7729,,,
7731,,,
7733,,,
7734,,,
7736,,,
7737,,,
7738,,,
7741,,,
7745,,,
7746,,,
7747,,,
7748,,,
7753,,,
7754,,,
7755,,,
7756,,,
7758,,,
7759,,,
7760,,,
7763,,,
7764,,,
7767,,,
7773,,,
7774,,,
7775,,,
7776,,,
7779,,,
7782,,,
7783,,,
7784,,,
7785,,,
7787,,,
7791,,,
7793,,,
7795,,,
7796,,,
7801,,,
7802,,,
7803,,,
7804,,,
7807,,,
7811,,,
7812,,,
7817,,,
7818,,,
7821,,,
7823,,,
7828,,,
7830,,,
7833,,,
7834,,,
7836,,,
7838,,,
7840,,,
7843,,,
7844,,,
7846,,,
7847,,,
7851,,,
7853,,,
7854,,,
7858,,,
7859,,,
7860,,,
7861,,,
7863,,,
7865,,,
7867,,,
7870,,,
7872,,,
7874,,,
7876,,,
7878,,,
7880,,,
7881,,,
7882,,,
7884,,,
7885,,,
7889,,,
7890,,,
7891,,,
7894,,,
7895,,,
7899,,,
7902,,,
7908,,,
7913,,,
7915,,,
7918,,,
7919,,,
7922,,,
7925,,,
7926,,,
7928,,,
7929,,,
7931,,,
7932,,,
7933,,,
7934,,,
7935,,,
7938,,,
7939,,,
7941,,,
7942,,,
7943,,,
7945,,,
7952,,,
7955,,,
7957,,,
7958,,,
7959,,,
7962,,,
7963,,,
7964,,,
7965,,,
7966,,,
7968,,,
7970,,,
7971,,,
7973,,,
7975,,,
7978,,,
7980,,,
7984,,,
7986,,,
7987,,,
7990,,,
7991,,,
7993,,,
7994,,,
7997,,,
7998,,,
7999,,,
8000,,,
8002,,,
8004,,,
8005,,,
8006,,,
8008,,,
8009,,,
8011,,,
8012,,,
8013,,,
8015,,,
8016,,,
8017,,,
8019,,,
8020,,,
8021,,,
8022,,,
8026,,,
8030,,,
8034,,,
8035,,,
8038,,,
8039,,,
8041,,,
8042,,,
8045,,,
8046,,,
8047,,,
8049,,,
8051,,,
8052,,,
8055,,,
8058,,,
8065,,,
8067,,,
8074,,,
8075,,,
8077,,,
8078,,,
8081,,,
8086,,,
8087,,,
8088,,,
8093,,,
8094,,,
8098,,,
8099,,,
8100,,,
8107,,,
8110,,,
8112,,,
8116,,,
8119,,,
8120,,,
8128,,,
8130,,,
8131,,,
8133,,,
8134,,,
8135,,,
8136,,,
8137,,,
8138,,,
8142,,,
8143,,,
8144,,,
8145,,,
8149,,,
8152,,,
8155,,,
8156,,,
8157,,,
8158,,,
8159,,,
8162,,,
8163,,,
8166,,,
8167,,,
8169,,,
8173,,,
8174,,,
8175,,,
8178,,,
8180,,,
8183,,,
8184,,,
8186,,,
8187,,,
8189,,,
8190,,,
8192,,,
8194,,,
8196,,,
8198,,,
8199,,,
8202,,,
8204,,,
8208,,,
8212,,,
8214,,,
8217,,,
8220,,,
8225,,,
8226,,,
8228,,,
8232,,,
8234,,,
8235,,,
8237,,,
8246,,,
8247,,,
8253,,,
8254,,,
8256,,,
8257,,,
8258,,,
8259,,,
8261,,,
8263,,,
8266,,,
8270,,,
8271,,,
8276,,,
8279,,,
8281,,,
8283,,,
8286,,,
8290,,,
8291,,,
8293,,,
8294,,,
8297,,,
8298,,,
8300,,,
8302,,,
8306,,,
8311,,,
8312,,,
8313,,,
8314,,,
8317,,,
8318,,,
8321,,,
8329,,,
8330,,,
8333,,,
8337,,,
8338,,,
8341,,,
8343,,,
8346,,,
8347,,,
8349,,,
8351,,,
8352,,,
8360,,,
8361,,,
8367,,,
8369,,,
8371,,,
8375,,,
8378,,,
8391,,,
8392,,,
8397,,,
8399,,,
8400,,,
8402,,,
8405,,,
8406,,,
8408,,,
8410,,,
8411,,,
8414,,,
8415,,,
8418,,,
8419,,,
8422,,,
8424,,,
8425,,,
8427,,,
8429,,,
8433,39.0,116.0,"[""Altshuler, R., H. Grubert, and T.S. Newlon. 2001. Has U.S. Investment Abroad Become More Sensitive to Tax Rates'DONE' In J.R. Hines, ed., International Taxation and Multinational Activity, University of Chicago Press, forthcoming."", 'Altshuler, R. and T.S. Newlon. 1993. The Effects of Tax Policy on the Income Repatriation Patterns of U.S. Multinational Corporations. In A. Giovannini, R.G. Hubbard, and J. Slemrod, eds., Studies in International Taxation, Chicago: University of Chicago Press, pp. 77-115.', 'Brainard, L. 1997. An Empirical Assessment of the Proximity-Concentration Tradeoff between Multinational Sales and Trade. American Economic Review 87: 520-544.', 'Carr, D.L., J.R. Markusen, and K.E. Maskus. 2001. Estimating the Knowledge-Capital Model of the Multinational Enterprise. American Economic Review, 91 (3), June: 693-708.', 'Caves, R.E. 1996. Multinational Enterprise and Economic Analysis, 2 nd Edition. Cambridge: Cambridge University Press.', 'Ekholm, K. 1998. Headquarter Services and Revealed Factor Abundance. Review of International Economics 6: 545-553.', 'Feenstra, R.C. 1996. U.S. Imports: Data and Concordances. NBER Working Paper 5515 plus data CD-ROM (data also available on-line at http://www.nber.org), March.', 'Feenstra, R.C. and G.H. Hanson. 1996. Foreign Investment, Outsourcing and Relative Wages. In Robert C. Feenstra, Gene M. Grossman, and Douglas A. Irwin, eds., Political Economy of Trade Policy: Essays in Honor of Jagdish Bhagwati, Cambridge: MIT Press, pp. 89-127.', 'Feenstra, R.C. and G.H. Hanson. 2001. Global Production and Rising Inequality: A Survey of Trade and Wages. Mimeo, UC Davis and University of Michigan.', 'Feldstein, M., J. Hines, and R.G. Hubbard. 1995. The Effects of Taxation on Multinational Corporations. Chicago: University of Chicago Press.', 'Helpman, E. 1984. A Simple Theory of Trade with Multinational Corporations. Journal of Political Economy 92: 451-471.', 'Helpman, E. and P. Krugman. 1985. Market Structure and Foreign Trade. Cambridge, MA: MIT Press.', 'Hines, J. 1996. Altered States: Taxes and the Location of Foreign Direct Investment in America.', 'American Economic Review 86: 1076-1094. Hines, J. 1997. Tax Policy and the Activities of Multinational Corporations. In Alan J. Auerbach, ed., Fiscal Policy: Lessons from Economic Research, MIT Press, pp. 401-445.', 'Hines, J.R. and E.M. Rice. 1994. Fiscal Paradise: Foreign Tax Havens and American Business.', 'Quarterly Journal of Economics 109: 149-182. Horstmann, I.J. and J.R. Markusen. 1987. Strategic Investments and the Development of Multinationals. International Economic Review 28: 109-121.', 'Horstmann, I.J. and J.R. Markusen. 1992. Endogenous Market Structures in International Trade.', 'Journal of International Economics 32: 109-129. Hufbauer, G. 1992. U.S. Taxation of International Income: Blueprint for Reform. Washington, DC: Institute for International Economics.', 'Lipsey, R.E. 1999. The Role of FDI in International Capital Flows. In Martin Feldstein, ed., International Capital Flows, Chicago: University of Chicago Press, pp. 307-362.', 'Lipsey, R.E. 2001. Foreign Direct Investment and the Operations of Multinational Firms. Mimeo, Queens University.', 'Markusen, J.R. 1984. Multinationals, Multi-Plant Economies, and the Gains from Trade. Journal of International Economics 16: 205-226.', 'Markusen, J.R. 1995. The Boundaries of Multinational Firms and the Theory of International Trade.', 'Journal of Economic Perspectives 9: 169-189. Markusen, J.R. 1997. Trade versus Investment Liberalization. NBER Working Paper No. 6231.', 'Markusen, J.R. 2001. Multinational Firms and the Theory of International Trade. Cambridge, MA: MIT Press, forthcoming.', 'Markusen, J.R. and K. Maskus. 1999. Discriminating among Alternative Theories of the Multinational Enterprise. NBER Working Paper No. 7164.', 'Markusen, J.R. and K. Maskus. 2001. Multinational Firms: Reconciling Theory and Evidence. In Magnus Blomstrom and Linda S. Goldberg, Eds., Topics in Empirical Economics: A Festschrift in Honor of Robert E. Lipsey, Chicago and London: University of Chicago Press, 71-98.', 'Markusen, J. and A. Venables. 1998. Multinational Firms and the New Trade Theory. Journal of International Economics 46: 183-203.', 'Markusen, J. and A. Venables. 2000. The Theory of Endowment, Intra-Industry and Multinational Trade. Journal of International Economics 52: 209-234.', 'Markusen, J.R., A.J. Venables, D.B. Konan, and K. Zhang. 1996. A Unified Treatment of Horizontal Direct Investment, Vertical Direct Investment, and the Pattern of Trade in Goods and Services. NBER Working Paper No. 5696.', 'Mataloni, R.J. 1995. A Guide to BEA Statistics on U.S. Multinational Companies. Survey of Current Business 75: 38-55.', 'Mataloni, R.J. 1997. Real Gross Product of U.S. Companies Majority-Owned Foreign Affiliates in Manufacturing. Survey of Current Business 77: 8-17.', 'Moran, T.H. 2001. Parental Supervision: The New Paradigm for Foreign Direct Investment and Development. Washington, D.C.: Institute for International Economics, forthcoming.', 'Naughton, B.R. 1996. Chinas Emergence and Future as a Trading Nation. Brookings Papers on Economic Activity 2: 273-344 Price Waterhouse. Various years. Corporate Taxes: A Worldwide Summary. New York: Price Waterhouse.', 'Rangan, S., and Lawrence, R.Z. 1999. A Prism on Globalization: Corporate Responses to the Dollar. Washington, D.C.: Brookings Institution.', 'Slaughter, M.J. 2001. International Trade and Labor-Demand Elasticities. Journal of International Economics, 54: 27-56.', 'Shatz, H. 2000. U.S. Multinational Exports From Developing Countries. Chapter 3 in Howard J.', 'Shatz, The Location of U.S. Multinational Affiliates. Harvard University Ph.D. Dissertation. Shatz, H. and Venables, A. J. 2000. The Geography of International Investment. In Gordon L.', 'Clark, Maryann P. Feldman, and Meric S. Gertler, eds., with Kate Williams, The Oxford Handbook of Economic Geography, Oxford and New York: Oxford University Press. Wheeler, D. and A. Mody. 1992. International Investment Location Decisions. Journal of International Economics 33: 57-76.', 'Yeaple, S.R. 1999. The Determinants of U.S. Outward Foreign Direct Investment: Market Access versus Comparative Advantage. Mimeo, University of Wisconsin.']"
8434,19.0,36.0,"['Acemoglu,Daron,1996,AMioglu,Daron,1 for SociK Increasi( Returnsi n Human Capi,k AccumulatixkF Quarterly Journal of Economics, 111 (August),779-804.', 'Becker,Gary,1975,Human Capital, New York: Colombi Uni ersi y Press.', 'Bertola,Gi,(kW e andRixzFF J. Caballero,1994,CrossSectiero Ecier and Labor Hoardix i a Matchi, Model of Unemployment, Review of Economic Studies, 61, no. 3 (July),435-456.', 'Blanchard,OliKz4 and Peter Di4WFW,(WKz4x,i BeverikQ Curve, Brookings Papers on Economic Activity, 1989:1, 1-60.', 'Bulow,Jeremy I. and Lawrence H. Summers,1986,A Theory of Dual Labor Marketswifi Appli(KQFq to Industri( Poliq ,DiFz,(KQFqW,ii Keynesi, Unemloyment, Journal of Labor Economics, 4, no. 3,part 1 (July),376-414.', 'Caballero,Ri14., J. Mohamad L. Hammour,1998,The Macroeconomix of Speci fici y, Journal of Political Economy, 106, no. 4,724-767.', 'DaviqkxQ, en J. and John Halti anger,1991,Wage Di, ersiK Between and WiWqfi U.S.', 'DaviqkxQ, en J. and Magnus Henrekson,2001,Wage-Setti2 Institti20 as IndustriW PoliK , NBER Worki4 Paper No. 7502. Revi,K versiq avaiWfiKW at http://gsbwww.uchiuc,xQqqF,(x4zKW, en.davia,4fiqfiK, h.', 'Di8-812. eter A.,1982,WageDetermi,(kFz andEciWkQ i n Search EquiFQK riiF Review of Economic Studies, 49,(ApriF 217-227.', 'Grout,Paul A.,1984,Investment and Wagesi n the Absence ofBifik4F Contracts, Econometrica, 52 (March),449-460.', 'Kalai98 (1977) Nonsymmetri NashSolutiWQ and Replifi,(Wzx of 2-Person Bargai -,kFW International Journal of Game Theory, 6, 129-133.', 'LjungqviKfiFFq, and Thomas J. Sargent,2000,Recursive Macroeconomic Theory.', 'Mortensen,Dale T.,1982(a),The Matchic Process as a Non-Cooperati e Bargaifi ir Game,i n J.J. McCall, ed., The Economics of Information and Uncertainty, Chitgv: Uni ersi y of Chikxz Press for the NatizWx Bureau of Economi Research.', 'Mortensen,Dale T.,1982(b),Property Ri4 ts andEciQfiQ i n Matikz,(4WzQW,i Related Games, American Economic Review, 72, (December) 968-979.', 'Parsons,Donald O.,1986,The Employment Relati,(xfiQfi Job Attachment,Work Eort,and the Nature of Contracts,i n Orley C. Ashenfelter and Ri hard Layard,eds., Handbook of Labor Economics, II, Amsterdam: North-Holland Press.', 'Piss.,WKW4F,(xWkKk,i A.,1984,Search Intensi y,Job Advertiqx,(xxfi Eciqx , Journal of Labor Economics, 2, (January) 128-143.', 'Pi-143.,KKfiKQ,(fiKqF,i A.,1990,Equilibrium Unemployment Theory, Basi Blackwell, Inc.: CambriWqfi,(W4FQ husetts.', 'Satti.,4W4FF hael,1995,Search and theEciq tAssizW,( t of Workers to Jobs, International Economic Review, 36, no. 2 (May),283-302.', 'Sti83-302.,Kqq E.,1987,The Causes and Consequences of the Dependence of Quali y onPriWQ4 Journal of Economic Literature, 25 (March),1-48.']"
8439,,,
8440,,,
8445,,,
8446,,,
8448,,,
8449,,,
8452,,,
8453,,,
8454,,,
8455,,,
8456,,,
8457,,,
8458,,,
8460,,,
8461,,,
8464,,,
8465,,,
8466,,,
8467,,,
8471,,,
8472,,,
8473,,,
8474,,,
8477,,,
8478,,,
8480,,,
8481,,,
8484,,,
8485,,,
8486,,,
8487,,,
8488,,,
8491,,,
8492,,,
8493,,,
8495,,,
8496,,,
8500,,,
8504,,,
8505,,,
8508,,,
8509,,,
8510,,,
8511,,,
8512,,,
8513,,,
8514,,,
8517,,,
8520,,,
8521,,,
8524,,,
8529,,,
8531,,,
8532,,,
8533,,,
8535,,,
8536,,,
8538,,,
8539,,,
8543,,,
